Date,1,2,3,4,5,6,7,8,9,10,15,20,25,30,40
2008/5/2,0.651,0.753,0.906,1.0659999999999998,1.161,1.249,1.3259999999999998,1.395,1.5419999999999998,1.624,2.032,2.233,2.418,2.495,2.614
2008/5/7,0.651,0.753,0.911,1.09,1.195,1.28,1.3559999999999999,1.426,1.57,1.648,2.045,2.242,2.42,2.497,2.613
2008/5/8,0.641,0.738,0.892,1.071,1.179,1.258,1.3259999999999998,1.405,1.558,1.654,2.042,2.243,2.417,2.493,2.608
2008/5/9,0.633,0.724,0.853,1.014,1.124,1.186,1.242,1.319,1.48,1.575,1.976,2.191,2.372,2.444,2.563
2008/5/12,0.641,0.74,0.879,1.041,1.153,1.219,1.2770000000000001,1.35,1.5090000000000001,1.603,1.991,2.203,2.379,2.452,2.573
2008/5/13,0.64,0.756,0.908,1.069,1.186,1.244,1.294,1.357,1.5119999999999998,1.598,1.979,2.186,2.357,2.426,2.548
2008/5/14,0.68,0.811,1,1.166,1.2830000000000001,1.361,1.4169999999999998,1.472,1.618,1.682,2.034,2.223,2.387,2.46,2.574
2008/5/15,0.709,0.841,1.022,1.168,1.276,1.349,1.401,1.463,1.6159999999999999,1.68,2.045,2.231,2.394,2.468,2.584
2008/5/16,0.709,0.837,1.022,1.1840000000000002,1.297,1.383,1.4469999999999998,1.504,1.653,1.703,2.073,2.257,2.417,2.492,2.609
2008/5/19,0.709,0.829,1.006,1.16,1.263,1.344,1.4040000000000001,1.47,1.626,1.681,2.064,2.247,2.412,2.486,2.606
2008/5/20,0.707,0.814,0.985,1.128,1.225,1.305,1.367,1.432,1.5919999999999999,1.655,2.047,2.241,2.409,2.48,2.599
2008/5/21,0.697,0.784,0.956,1.093,1.185,1.266,1.325,1.391,1.5530000000000002,1.623,2.026,2.233,2.406,2.477,2.597
2008/5/22,0.696,0.795,0.982,1.125,1.2229999999999999,1.305,1.371,1.44,1.6019999999999999,1.671,2.073,2.28,2.447,2.52,2.637
2008/5/23,0.705,0.837,1.033,1.206,1.3159999999999998,1.409,1.4869999999999999,1.545,1.686,1.746,2.143,2.338,2.482,2.546,2.661
2008/5/26,0.703,0.839,1.035,1.212,1.319,1.4069999999999998,1.476,1.54,1.6869999999999998,1.752,2.154,2.338,2.488,2.548,2.661
2008/5/27,0.713,0.861,1.063,1.248,1.351,1.4380000000000002,1.4909999999999999,1.56,1.706,1.771,2.164,2.326,2.479,2.534,2.651
2008/5/28,0.712,0.856,1.033,1.21,1.3119999999999998,1.402,1.4569999999999999,1.536,1.683,1.748,2.136,2.297,2.451,2.501,2.616
2008/5/29,0.726,0.899,1.081,1.27,1.37,1.466,1.5190000000000001,1.604,1.744,1.793,2.163,2.317,2.463,2.508,2.62
2008/5/30,0.74,0.9,1.066,1.253,1.34,1.432,1.4809999999999999,1.5759999999999998,1.715,1.758,2.13,2.291,2.443,2.488,2.6
2008/6/2,0.745,0.919,1.103,1.296,1.385,1.486,1.537,1.629,1.761,1.784,2.161,2.326,2.473,2.52,2.631
2008/6/3,0.718,0.857,1.012,1.196,1.271,1.354,1.385,1.5119999999999998,1.6680000000000001,1.738,2.107,2.29,2.447,2.496,2.608
2008/6/4,0.717,0.863,1.031,1.236,1.337,1.42,1.4580000000000002,1.558,1.699,1.766,2.136,2.327,2.48,2.533,2.643
2008/6/5,0.703,0.828,0.989,1.186,1.296,1.368,1.399,1.5,1.652,1.725,2.119,2.322,2.473,2.524,2.635
2008/6/6,0.713,0.874,1.058,1.254,1.379,1.454,1.495,1.58,1.716,1.782,2.158,2.344,2.482,2.533,2.636
2008/6/9,0.701,0.846,1.019,1.207,1.3219999999999998,1.391,1.42,1.5019999999999998,1.6480000000000001,1.718,2.102,2.292,2.432,2.479,2.585
2008/6/10,0.74,0.942,1.133,1.314,1.445,1.511,1.555,1.6030000000000002,1.73,1.797,2.165,2.338,2.454,2.5,2.597
2008/6/11,0.777,0.993,1.197,1.3780000000000001,1.501,1.571,1.609,1.646,1.767,1.835,2.195,2.355,2.473,2.519,2.614
2008/6/12,0.778,0.983,1.187,1.3530000000000002,1.469,1.528,1.567,1.6030000000000002,1.725,1.793,2.168,2.334,2.458,2.506,2.6
2008/6/13,0.797,1.009,1.234,1.409,1.531,1.601,1.651,1.6840000000000002,1.801,1.858,2.214,2.381,2.496,2.547,2.632
2008/6/16,0.769,0.961,1.195,1.3719999999999999,1.495,1.577,1.633,1.683,1.808,1.869,2.234,2.403,2.52,2.576,2.654
2008/6/17,0.75,0.916,1.138,1.306,1.426,1.5090000000000001,1.567,1.632,1.7690000000000001,1.831,2.221,2.404,2.526,2.579,2.657
2008/6/18,0.739,0.875,1.078,1.232,1.35,1.442,1.511,1.581,1.715,1.776,2.179,2.361,2.496,2.547,2.631
2008/6/19,0.74,0.901,1.112,1.275,1.3980000000000001,1.485,1.5519999999999998,1.6159999999999999,1.74,1.791,2.18,2.361,2.496,2.547,2.631
2008/6/20,0.73,0.881,1.079,1.238,1.357,1.4480000000000002,1.516,1.5830000000000002,1.709,1.759,2.129,2.323,2.466,2.514,2.6
2008/6/23,0.726,0.852,1.022,1.185,1.301,1.395,1.463,1.536,1.666,1.721,2.09,2.289,2.438,2.486,2.573
2008/6/24,0.729,0.858,1.008,1.175,1.297,1.3880000000000001,1.4480000000000002,1.5119999999999998,1.643,1.703,2.046,2.246,2.404,2.45,2.541
2008/6/25,0.719,0.832,0.971,1.1340000000000001,1.263,1.355,1.415,1.479,1.6130000000000002,1.683,2.024,2.24,2.399,2.444,2.538
2008/6/26,0.705,0.803,0.931,1.0959999999999999,1.222,1.3119999999999998,1.3730000000000002,1.435,1.577,1.657,2.005,2.232,2.396,2.441,2.538
2008/6/27,0.695,0.781,0.907,1.0659999999999998,1.1909999999999998,1.2830000000000001,1.34,1.3969999999999998,1.538,1.624,1.974,2.206,2.373,2.417,2.519
2008/6/30,0.694,0.781,0.9,1.058,1.181,1.2670000000000001,1.32,1.3730000000000002,1.516,1.606,1.967,2.197,2.363,2.406,2.514
2008/7/1,0.704,0.808,0.944,1.128,1.263,1.351,1.4040000000000001,1.454,1.5930000000000002,1.681,2.036,2.254,2.408,2.46,2.558
2008/7/2,0.704,0.809,0.945,1.126,1.261,1.35,1.406,1.4509999999999998,1.587,1.667,2.02,2.232,2.375,2.426,2.524
2008/7/3,0.713,0.825,0.967,1.14,1.262,1.341,1.3869999999999998,1.442,1.588,1.675,2.037,2.245,2.387,2.438,2.537
2008/7/4,0.713,0.823,0.967,1.131,1.2409999999999999,1.3130000000000002,1.355,1.4140000000000001,1.5630000000000002,1.647,2.013,2.227,2.371,2.422,2.53
2008/7/7,0.722,0.853,1.019,1.185,1.295,1.37,1.421,1.4709999999999999,1.6119999999999999,1.698,2.052,2.259,2.395,2.445,2.554
2008/7/8,0.712,0.825,0.974,1.117,1.212,1.273,1.314,1.3730000000000002,1.525,1.624,1.987,2.201,2.344,2.391,2.504
2008/7/9,0.692,0.806,0.95,1.092,1.194,1.254,1.298,1.358,1.515,1.62,1.974,2.188,2.334,2.38,2.494
2008/7/10,0.681,0.772,0.912,1.048,1.149,1.212,1.2590000000000001,1.325,1.482,1.586,1.948,2.179,2.338,2.383,2.499
2008/7/11,0.681,0.773,0.912,1.048,1.151,1.217,1.27,1.354,1.5090000000000001,1.606,1.977,2.215,2.373,2.42,2.534
2008/7/14,0.68,0.769,0.903,1.035,1.131,1.2009999999999998,1.2590000000000001,1.344,1.496,1.593,1.97,2.211,2.371,2.418,2.531
2008/7/15,0.668,0.759,0.892,1.021,1.111,1.175,1.224,1.307,1.462,1.56,1.94,2.193,2.355,2.401,2.518
2008/7/16,0.658,0.749,0.895,1.024,1.126,1.185,1.229,1.3130000000000002,1.474,1.579,1.963,2.213,2.375,2.422,2.539
2008/7/17,0.658,0.759,0.902,1.0390000000000001,1.141,1.196,1.2329999999999999,1.32,1.483,1.6,2.004,2.249,2.409,2.458,2.577
2008/7/18,0.657,0.759,0.892,1.026,1.1179999999999999,1.179,1.215,1.301,1.465,1.581,1.99,2.232,2.398,2.446,2.572
2008/7/22,0.658,0.784,0.928,1.071,1.176,1.256,1.3019999999999998,1.375,1.5219999999999998,1.624,2.028,2.259,2.422,2.471,2.593
2008/7/23,0.666,0.795,0.946,1.093,1.197,1.276,1.3230000000000002,1.399,1.5519999999999998,1.651,2.054,2.276,2.438,2.487,2.609
2008/7/24,0.665,0.806,0.979,1.127,1.2309999999999999,1.311,1.3619999999999999,1.433,1.58,1.663,2.051,2.272,2.426,2.475,2.599
2008/7/25,0.655,0.78,0.92,1.057,1.153,1.229,1.276,1.3559999999999999,1.506,1.588,1.986,2.224,2.394,2.44,2.566
2008/7/28,0.664,0.796,0.93,1.067,1.16,1.235,1.28,1.358,1.508,1.58,1.983,2.219,2.391,2.438,2.563
2008/7/29,0.664,0.785,0.906,1.041,1.13,1.202,1.244,1.329,1.486,1.556,1.964,2.202,2.375,2.421,2.548
2008/7/30,0.664,0.773,0.895,1.033,1.115,1.1840000000000002,1.222,1.3090000000000002,1.4669999999999999,1.542,1.957,2.199,2.375,2.421,2.548
2008/7/31,0.663,0.771,0.903,1.038,1.12,1.19,1.227,1.311,1.4669999999999999,1.545,1.957,2.203,2.382,2.428,2.555
2008/8/1,0.658,0.751,0.877,1.0090000000000001,1.091,1.161,1.195,1.2819999999999998,1.4409999999999998,1.528,1.935,2.19,2.375,2.421,2.551
2008/8/4,0.656,0.733,0.85,0.981,1.062,1.133,1.165,1.2590000000000001,1.419,1.513,1.909,2.164,2.348,2.393,2.525
2008/8/5,0.656,0.747,0.889,1.02,1.101,1.167,1.196,1.291,1.4509999999999998,1.549,1.93,2.177,2.348,2.393,2.525
2008/8/6,0.645,0.733,0.87,0.995,1.069,1.127,1.1520000000000001,1.249,1.419,1.526,1.905,2.15,2.32,2.365,2.501
2008/8/7,0.634,0.718,0.866,0.992,1.071,1.133,1.157,1.245,1.4140000000000001,1.521,1.901,2.154,2.32,2.364,2.502
2008/8/8,0.624,0.696,0.838,0.953,1.026,1.084,1.099,1.194,1.3659999999999999,1.48,1.866,2.124,2.296,2.339,2.48
2008/8/11,0.623,0.703,0.853,0.961,1.036,1.089,1.0979999999999999,1.1909999999999998,1.358,1.467,1.848,2.097,2.268,2.31,2.451
